id,label
1017,8
1018,5
1019,0
1020,3
1021,0
1022,2
1023,3
1024,0
1025,3
1026,5
1027,4
1028,9
1029,0
1030,1
1031,8
1032,6
1033,0
1034,0
1035,5
1036,3
1037,3
1038,7
1039,0
1040,6
1041,8
1042,2
1043,8
1044,0
1045,7
1046,7
1047,4
1048,4
1049,6
1050,6
1051,3
1052,2
1053,9
1054,9
1055,7
1056,5
1057,1
1058,9
1059,8
1060,0
1061,7
1062,8
1063,1
1064,6
1065,8
1066,9
1067,5
1068,8
1069,0
1070,1
1071,3
1072,3
1073,1
1074,5
1075,4
1076,1
1077,9
1078,5
1079,8
1080,6
1081,4
1082,6
1083,3
1084,8
1085,3
1086,1
1087,5
1088,8
1089,2
1090,8
1091,8
1092,3
1093,4
1094,4
1095,2
1096,8
1097,1
1098,6
1099,8
1100,8
1101,7
1102,7
1103,4
1104,8
1105,2
1106,9
1107,8
1108,2
1109,6
1110,7
1111,2
1112,3
1113,0
1114,3
1115,3
1116,1
1117,1
1118,0
1119,1
1120,0
1121,5
1122,9
1123,2
1124,0
1125,3
1126,0
1127,5
1128,3
1129,0
1130,2
1131,3
1132,1
1133,2
1134,4
1135,1
1136,4
1137,3
1138,6
1139,4
1140,2
1141,4
1142,6
1143,5
1144,7
1145,5
1146,7
1147,5
1148,2
1149,7
1150,1
1151,4
1152,5
1153,2
1154,6
1155,4
1156,5
1157,2
1158,0
1159,5
1160,2
1161,2
1162,2
1163,4
1164,4
1165,6
1166,0
1167,8
1168,8
1169,1
1170,9
1171,9
1172,2
1173,2
1174,2
1175,3
1176,3
1177,8
1178,3
1179,9
1180,5
1181,4
1182,4
1183,7
1184,8
1185,1
1186,1
1187,1
1188,9
1189,8
1190,2
1191,2
1192,8
1193,4
1194,8
1195,8
1196,0
1197,1
1198,5
1199,7
1200,3
1201,6
1202,5
1203,9
1204,7
1205,6
1206,6
1207,6
1208,4
1209,5
1210,6
1211,7
1212,8
1213,4
1214,2
1215,0
1216,2
1217,3
1218,6
1219,7
1220,2
1221,3
1222,3
1223,5
1224,1
1225,8
1226,0
1227,5
1228,8
1229,2
1230,0
1231,7
1232,1
1233,0
1234,5
1235,5
1236,8
1237,4
1238,3
1239,5
1240,0
1241,6
1242,1
1243,5
1244,5
1245,6
1246,2
1247,9
1248,7
1249,8
1250,3
1251,3
1252,3
1253,7
1254,6
1255,0
1256,9
1257,7
1258,5
1259,8
1260,8
1261,1
1262,2
1263,5
1264,1
1265,9
1266,6
1267,7
1268,7
1269,4
1270,3
1271,7
1272,9
1273,4
1274,7
1275,4
1276,8
1277,4
1278,2
1279,3
1280,1
1281,1
1282,6
1283,4
1284,0
1285,2
1286,2
1287,8
1288,8
1289,8
1290,2
1291,5
1292,8
1293,6
1294,4
1295,6
1296,3
1297,2
1298,9
1299,7
1300,4
1301,2
1302,5
1303,5
1304,7
1305,2
1306,6
1307,7
1308,4
1309,9
1310,0
1311,2
1312,7
1313,2
1314,9
1315,8
1316,5
1317,8
1318,1
1319,6
1320,4
1321,3
1322,5
1323,9
1324,0
1325,2
1326,1
1327,7
1328,9
1329,0
1330,4
1331,2
1332,3
1333,3
1334,4
1335,4
1336,0
1337,9
1338,2
1339,2
1340,5
1341,5
1342,8
1343,9
1344,4
1345,7
1346,7
1347,3
1348,1
1349,8
1350,5
1351,5
1352,1
1353,2
1354,8
1355,7
1356,4
1357,0
1358,8
1359,6
1360,5
1361,5
1362,7
1363,0
1364,5
1365,6
1366,5
1367,1
1368,6
1369,1
1370,1
1371,3
1372,8
1373,5
1374,2
1375,1
1376,0
1377,6
1378,5
1379,6
1380,3
1381,8
1382,1
1383,6
1384,5
1385,4
1386,8
1387,2
1388,4
1389,2
1390,1
1391,2
1392,2
1393,0
1394,9
1395,5
1396,6
1397,3
1398,7
1399,3
1400,9
1401,3
1402,4
1403,5
1404,9
1405,5
1406,5
1407,1
1408,0
1409,4
1410,8
1411,0
1412,7
1413,0
1414,9
1415,0
1416,6
1417,2
1418,2
1419,0
1420,0
1421,7
1422,0
1423,6
1424,2
1425,8
1426,3
1427,0
1428,9
1429,0
1430,4
1431,0
1432,2
1433,9
1434,0
1435,3
1436,7
1437,7
1438,3
1439,5
1440,3
1441,4
1442,5
1443,6
1444,5
1445,0
1446,5
1447,9
1448,6
1449,8
1450,3
1451,9
1452,0
1453,7
1454,1
1455,2
1456,4
1457,7
1458,4
1459,5
1460,9
1461,2
1462,1
1463,8
1464,5
1465,3
1466,0
1467,4
1468,4
1469,2
1470,5
1471,6
1472,0
1473,4
1474,2
1475,4
1476,9
1477,8
1478,3
1479,5
1480,2
1481,1
1482,7
1483,4
1484,6
1485,2
1486,3
1487,8
1488,3
1489,2
1490,6
1491,1
1492,8
1493,9
1494,4
1495,7
1496,2
1497,2
1498,7
1499,7
1500,0
1501,5
1502,0
1503,1
1504,1
1505,6
1506,1
1507,2
1508,8
1509,1
1510,2
1511,2
1512,5
1513,5
1514,5
1515,4
1516,0
1517,0
1518,1
1519,9
1520,5
1521,4
1522,5
1523,9
1524,3
1525,1
1526,9
1527,4
1528,2
1529,3
1530,6
1531,1
1532,8
1533,2
1534,8
1535,1
1536,0
1537,0
1538,2
1539,1
1540,3
1541,7
1542,8
1543,8
1544,3
1545,6
1546,3
1547,4
1548,8
1549,8
1550,1
1551,5
1552,5
1553,8
1554,0
1555,5
1556,4
1557,2
1558,6
1559,1
1560,9
1561,3
1562,5
1563,5
1564,0
1565,0
1566,7
1567,5
1568,2
1569,4
1570,3
1571,2
1572,2
1573,9
1574,6
1575,3
1576,6
1577,6
1578,5
1579,0
1580,0
1581,3
1582,1
1583,9
1584,6
1585,5
1586,2
1587,9
1588,1
1589,2
1590,5
1591,9
1592,3
1593,0
1594,9
1595,2
1596,3
1597,0
1598,2
1599,5
1600,6
1601,1
1602,3
1603,0
1604,3
1605,7
1606,1
1607,3
1608,0
1609,4
1610,0
1611,2
1612,3
1613,7
1614,8
1615,4
1616,1
1617,9
1618,8
1619,8
1620,7
1621,5
1622,8
1623,3
1624,6
1625,1
1626,8
1627,3
1628,0
1629,3
1630,4
1631,4
1632,3
1633,7
1634,4
1635,3
1636,6
1637,2
1638,4
1639,7
1640,4
1641,4
1642,4
1643,4
1644,3
1645,6
1646,0
1647,8
1648,2
1649,2
1650,0
1651,6
1652,7
1653,3
1654,7
1655,2
1656,6
1657,6
1658,9
1659,9
1660,3
1661,7
1662,7
1663,6
1664,0
1665,2
1666,5
1667,1
1668,8
1669,4
1670,1
1671,4
1672,4
1673,4
1674,2
1675,4
1676,7
1677,5
1678,9
1679,4
1680,5
1681,5
1682,9
1683,7
1684,0
1685,2
1686,8
1687,1
1688,8
1689,3
1690,3
1691,7
1692,2
1693,1
1694,3
1695,8
1696,3
1697,3
1698,1
1699,0
1700,7
1701,9
1702,1
1703,1
1704,3
1705,9
1706,7
1707,5
1708,3
1709,5
1710,9
1711,3
1712,5
1713,8
1714,6
1715,5
1716,3
1717,1
1718,3
1719,4
1720,4
1721,9
1722,4
1723,6
1724,7
1725,2
1726,0
1727,5
1728,9
1729,8
1730,3
1731,0
1732,3
1733,5
1734,8
1735,9
1736,0
1737,8
1738,5
1739,9
1740,7
1741,2
1742,6
1743,0
1744,7
1745,4
1746,3
1747,2
1748,3
1749,2
1750,3
1751,1
1752,1
1753,2
1754,7
1755,2
1756,6
1757,5
1758,1
1759,7
1760,2
1761,7
1762,5
1763,0
1764,2
1765,6
1766,2
1767,5
1768,7
1769,1
1770,3
1771,2
1772,8
1773,3
1774,7
1775,2
1776,3
1777,1
1778,1
1779,4
1780,1
1781,6
1782,2
1783,5
1784,7
1785,5
1786,1
1787,1
1788,2
1789,4
1790,2
1791,4
1792,5
1793,8
1794,0
1795,7
1796,2
1797,9
1798,4
1799,6
1800,0
1801,7
1802,8
1803,1
1804,8
1805,1
1806,4
1807,8
1808,0
1809,5
1810,6
1811,5
1812,5
1813,5
1814,7
1815,0
1816,2
1817,0
1818,0
1819,4
1820,7
1821,2
1822,2
1823,5
1824,0
1825,9
1826,8
1827,9
1828,5
1829,8
1830,4
1831,8
1832,7
1833,2
1834,8
1835,3
1836,2
1837,2
1838,8
1839,9
1840,2
1841,8
1842,3
1843,1
1844,1
1845,7
1846,6
1847,2
1848,0
1849,5
1850,2
1851,8
1852,4
1853,0
1854,2
1855,4
1856,1
1857,0
1858,0
1859,7
1860,4
1861,4
1862,4
1863,8
1864,1
1865,5
1866,2
1867,0
1868,8
1869,2
1870,7
1871,6
1872,4
1873,7
1874,1
1875,4
1876,8
1877,6
1878,5
1879,3
1880,7
1881,5
1882,3
1883,0
1884,7
1885,7
1886,8
1887,6
1888,3
1889,9
1890,4
1891,6
1892,4
1893,5
1894,0
1895,3
1896,4
1897,8
1898,3
1899,5
1900,9
1901,1
1902,8
1903,6
1904,2
1905,6
1906,0
1907,6
1908,6
1909,5
1910,3
1911,8
1912,5
1913,2
1914,2
1915,0
1916,9
1917,9
1918,6
1919,0
1920,7
1921,2
1922,3
1923,8
1924,3
1925,9
1926,4
1927,6
1928,4
1929,3
1930,5
1931,1
1932,2
1933,0
1934,8
1935,8
1936,9
1937,3
1938,1
1939,0
1940,1
1941,9
1942,5
1943,6
1944,9
1945,1
1946,5
1947,7
1948,9
1949,8
1950,5
1951,4
1952,5
1953,4
1954,3
1955,1
1956,5
1957,2
1958,8
1959,7
1960,5
1961,4
1962,8
1963,5
1964,8
1965,6
1966,5
1967,2
1968,3
1969,0
1970,3
1971,2
1972,8
1973,3
1974,4
1975,2
1976,1
1977,0
1978,7
1979,9
1980,0
1981,0
1982,4
1983,9
1984,1
1985,8
1986,0
1987,8
1988,6
1989,9
1990,7
1991,4
1992,2
1993,2
1994,8
1995,4
1996,9
1997,1
1998,1
1999,2
2000,3
2001,8
2002,9
2003,5
2004,0
2005,0
2006,8
2007,3
2008,3
2009,4
2010,0
2011,0
2012,4
2013,5
2014,5
2015,7
2016,0
2017,6
2018,1
2019,7
2020,2
2021,8
2022,5
2023,5
2024,8
2025,8
2026,4
2027,7
2028,4
2029,5
2030,7
2031,3
2032,7
2033,9
2034,8
2035,2
2036,0
2037,7
2038,2
2039,0
2040,5
2041,4
2042,8
2043,2
2044,3
2045,8
2046,0
2047,3
2048,5
2049,8
2050,3
2051,6
2052,6
2053,0
2054,4
2055,2
2056,4
2057,2
2058,3
2059,0
2060,8
2061,0
2062,9
2063,0
2064,5
2065,9
2066,3
2067,5
2068,7
2069,4
2070,2
2071,0
2072,6
2073,2
2074,7
2075,2
2076,8
2077,6
2078,0
2079,6
2080,0
2081,6
2082,3
2083,5
2084,9
2085,8
2086,5
2087,4
2088,6
2089,3
2090,9
2091,5
2092,9
2093,8
2094,0
2095,1
2096,9
2097,2
2098,4
2099,2
2100,5
2101,0
2102,7
2103,4
2104,1
2105,4
2106,4
2107,8
2108,5
2109,2
2110,3
2111,3
2112,0
2113,8
2114,9
2115,5
2116,1
2117,7
2118,4
2119,7
2120,2
2121,0
2122,0
2123,7
2124,2
2125,8
2126,6
2127,2
2128,6
2129,3
2130,5
2131,4
2132,9
2133,3
2134,2
2135,7
2136,8
2137,8
2138,1
2139,2
2140,8
2141,8
2142,5
2143,2
2144,5
2145,5
2146,6
2147,7
2148,1
2149,0
2150,9
2151,7
2152,9
2153,8
2154,8
2155,0
2156,1
2157,5
2158,8
2159,7
2160,0
2161,9
2162,6
2163,2
2164,1
2165,0
2166,3
2167,2
2168,4
2169,4
2170,0
2171,4
2172,5
2173,6
2174,2
2175,0
2176,3
2177,2
2178,1
2179,9
2180,2
2181,3
2182,0
2183,0
2184,9
2185,1
2186,7
2187,4
2188,1
2189,1
2190,7
2191,4
2192,4
2193,8
2194,5
2195,7
2196,8
2197,3
2198,3
2199,1
2200,5
2201,5
2202,0
2203,2
2204,7
2205,6
2206,0
2207,2
2208,7
2209,9
2210,7
2211,5
2212,7
2213,1
2214,4
2215,1
2216,5
2217,2
2218,4
2219,4
2220,3
2221,8
2222,3
2223,2
2224,4
2225,8
2226,2
2227,7
2228,4
2229,3
2230,7
2231,2
2232,2
2233,8
2234,5
2235,3
2236,6
2237,5
2238,9
2239,8
2240,9
2241,7
2242,1
2243,2
2244,1
2245,8
2246,9
2247,3
2248,1
2249,7
2250,2
2251,3
2252,3
2253,4
2254,2
2255,3
2256,1
2257,5
2258,0
2259,2
2260,2
2261,6
2262,2
2263,2
2264,1
2265,3
2266,1
2267,8
2268,4
2269,8
2270,6
2271,4
2272,2
2273,6
2274,2
2275,0
2276,9
2277,4
2278,0
2279,2
2280,2
2281,6
2282,6
2283,2
2284,3
2285,2
2286,4
2287,5
2288,4
2289,5
2290,0
2291,2
2292,6
2293,0
2294,2
2295,4
2296,3
2297,8
2298,0
2299,1
2300,0
2301,4
2302,6
2303,8
2304,0
2305,8
2306,1
2307,1
2308,7
2309,7
2310,8
2311,3
2312,2
2313,0
2314,5
2315,0
2316,2
2317,4
2318,6
2319,2
2320,0
2321,7
2322,4
2323,6
2324,0
2325,6
2326,1
2327,8
2328,2
2329,5
2330,0
2331,1
2332,6
2333,6
2334,9
2335,9
2336,7
2337,5
2338,1
2339,5
2340,1
2341,3
2342,0
2343,9
2344,7
2345,3
2346,3
2347,7
2348,0
2349,3
2350,5
2351,9
2352,7
2353,1
2354,7
2355,6
2356,9
2357,4
2358,1
2359,2
2360,9
2361,8
2362,1
2363,2
2364,0
2365,9
2366,9
2367,0
2368,2
2369,2
2370,5
2371,3
2372,2
2373,2
2374,0
2375,9
2376,2
2377,4
2378,3
2379,9
2380,7
2381,7
2382,2
2383,5
2384,8
2385,2
2386,1
2387,2
2388,3
2389,7
2390,8
2391,5
2392,2
2393,8
2394,4
2395,2
2396,4
2397,3
2398,5
2399,0
2400,0
2401,2
2402,7
2403,7
2404,2
2405,2
2406,1
2407,9
2408,2
2409,8
2410,8
2411,5
2412,5
2413,2
2414,9
2415,7
2416,3
2417,7
2418,8
2419,2
2420,2
2421,7
2422,1
2423,3
2424,1
2425,2
2426,2
2427,2
2428,1
2429,0
2430,0
2431,5
2432,7
2433,4
2434,0
2435,2
2436,5
2437,2
2438,5
2439,4
2440,2
2441,6
2442,4
2443,0
2444,2
2445,2
2446,7
2447,4
2448,9
2449,2
2450,8
2451,1
2452,3
2453,7
2454,3
2455,1
2456,6
2457,0
2458,0
2459,2
2460,9
2461,0
2462,6
2463,0
2464,3
2465,3
2466,8
2467,4
2468,8
2469,0
2470,5
2471,1
2472,0
2473,6
2474,4
2475,9
2476,6
2477,8
2478,9
2479,7
2480,1
2481,2
2482,5
2483,5
2484,9
2485,1
2486,4
2487,6
2488,1
2489,1
2490,7
2491,9
2492,8
2493,1
2494,0
2495,7
2496,4
2497,0
2498,2
2499,0
2500,0
2501,4
2502,4
2503,1
2504,2
2505,2
2506,3
2507,9
2508,9
2509,2
2510,0
2511,8
2512,3
2513,5
2514,6
2515,8
2516,4
2517,2
2518,5
2519,5
2520,5
2521,5
2522,2
2523,0
2524,1
2525,8
2526,5
2527,2
2528,1
2529,3
2530,8
2531,8
2532,6
2533,2
2534,4
2535,9
2536,9
2537,7
2538,4
2539,1
2540,6
2541,2
2542,2
2543,0
2544,2
2545,9
2546,5
2547,2
2548,2
2549,5
2550,5
2551,7
2552,7
2553,7
2554,9
2555,5
2556,2
2557,5
2558,4
2559,5
2560,4
2561,9
2562,5
2563,2
2564,1
2565,0
2566,3
2567,2
2568,7
2569,3
2570,7
2571,5
2572,2
2573,2
2574,3
2575,4
2576,2
2577,4
2578,9
2579,5
2580,8
2581,2
2582,1
2583,4
2584,1
2585,9
2586,9
2587,3
2588,3
2589,1
2590,9
2591,0
2592,4
2593,4
2594,6
2595,0
2596,1
2597,2
2598,8
2599,8
2600,4
2601,6
2602,4
2603,4
2604,8
2605,1
2606,9
2607,8
2608,2
2609,8
2610,5
2611,4
2612,4
2613,9
2614,1
2615,5
2616,0
2617,9
2618,0
2619,8
2620,6
2621,3
2622,5
2623,2
2624,8
2625,1
2626,6
2627,4
2628,7
2629,2
2630,1
2631,5
2632,1
2633,7
2634,4
2635,0
2636,0
2637,8
2638,5
2639,7
2640,9
2641,6
2642,8
2643,9
2644,4
2645,6
2646,0
2647,5
2648,0
2649,3
2650,8
2651,3
2652,6
2653,5
2654,4
2655,0
2656,9
2657,3
2658,2
2659,8
2660,6
2661,2
2662,5
2663,0
2664,2
2665,0
2666,3
2667,9
2668,5
2669,5
2670,7
2671,7
2672,3
2673,3
2674,0
2675,8
2676,8
2677,8
2678,4
2679,7
2680,2
2681,5
2682,5
2683,6
2684,9
2685,5
2686,9
2687,1
2688,0
2689,3
2690,7
2691,9
2692,8
2693,5
2694,8
2695,5
2696,4
2697,7
2698,4
2699,7
2700,2
2701,3
2702,0
2703,7
2704,3
2705,0
2706,4
2707,0
2708,5
2709,0
2710,8
2711,7
2712,2
2713,6
2714,1
2715,2
2716,3
2717,2
2718,6
2719,7
2720,6
2721,2
2722,9
2723,1
2724,6
2725,3
2726,2
2727,2
2728,8
2729,5
2730,3
2731,1
2732,5
2733,5
2734,0
2735,8
2736,5
2737,6
2738,8
2739,4
2740,1
2741,7
2742,2
2743,4
2744,1
2745,8
2746,5
2747,9
2748,2
2749,3
2750,2
2751,4
2752,5
2753,0
2754,1
2755,5
2756,5
2757,5
2758,7
2759,2
2760,2
2761,7
2762,9
2763,7
2764,4
2765,8
2766,7
2767,4
2768,1
2769,7
2770,6
2771,5
2772,1
2773,8
2774,1
2775,4
2776,5
2777,5
2778,1
2779,0
2780,7
2781,2
2782,9
2783,4
2784,6
2785,0
2786,1
2787,4
2788,0
2789,2
2790,3
2791,2
2792,7
2793,4
2794,4
2795,9
2796,5
2797,5
2798,4
2799,2
2800,8
2801,4
2802,2
2803,5
2804,2
2805,6
2806,0
2807,5
2808,2
2809,3
2810,4
2811,9
2812,1
2813,5
2814,0
2815,5
2816,0
2817,8
2818,2
2819,2
2820,0
2821,8
2822,4
2823,1
2824,4
2825,7
2826,4
2827,7
2828,1
2829,8
2830,6
2831,3
2832,5
2833,0
2834,7
2835,9
2836,9
2837,5
2838,2
2839,7
2840,7
2841,3
2842,9
2843,4
2844,2
2845,3
2846,0
2847,2
2848,8
2849,9
2850,8
2851,8
2852,8
2853,9
2854,4
2855,1
2856,3
2857,5
2858,7
2859,3
2860,7
2861,2
2862,5
2863,0
2864,3
2865,6
2866,0
2867,8
2868,1
2869,9
2870,8
2871,9
2872,6
2873,9
2874,5
2875,1
2876,8
2877,6
2878,4
2879,1
2880,2
2881,3
2882,2
2883,4
2884,0
2885,2
2886,8
2887,7
2888,1
2889,6
2890,0
2891,2
2892,2
2893,9
2894,0
2895,9
2896,0
2897,3
2898,3
2899,0
2900,5
2901,4
2902,0
2903,9
2904,4
2905,7
2906,0
2907,7
2908,5
2909,4
2910,8
2911,3
2912,2
2913,7
2914,2
2915,5
2916,0
2917,2
2918,6
2919,7
2920,1
2921,3
2922,5
2923,7
2924,9
2925,0
2926,7
2927,2
2928,5
2929,7
2930,9
2931,9
2932,4
2933,5
2934,7
2935,8
2936,0
2937,9
2938,3
2939,2
2940,8
2941,6
2942,3
2943,4
2944,5
2945,7
2946,7
2947,2
2948,0
2949,3
2950,3
2951,1
2952,7
2953,5
2954,7
2955,7
2956,6
2957,7
2958,0
2959,8
2960,6
2961,4
2962,2
2963,2
2964,7
2965,3
2966,1
2967,6
2968,4
2969,3
2970,3
2971,6
2972,2
2973,0
2974,3
2975,0
2976,2
2977,0
2978,5
2979,1
2980,7
2981,7
2982,9
2983,3
2984,2
2985,1
2986,4
2987,9
2988,9
2989,2
2990,5
2991,6
2992,1
2993,4
2994,0
2995,5
2996,4
2997,4
